H-ID,type_id,current_shelfmark,location H-ID,collection,invented_label,is_hypothetical,is_hypothetical TRM-ID,claim_freetext,collection_of_fragments,collection_of_fragments TRM-ID,old_shelfmark,digitization H-ID,digitization_freetext,date_of_creation,date_freetext,date_of_creation_source,place_of_creation H-ID,place_of_creation_freetext,place_of_creation_source,described_by_source H-ID,described_at_URL,online_catalogue_URL,ARK,reference_notes,review_status,review_status TRM-ID,review_note
45249,106,3 J 138,43803.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[],,,[https://arlima.net/no/8220],Open,9698,
45250,106,3 J 141,43803.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[https://data.biblissima.fr/w/Item:Q270013],,,[],Open,9698,
45251,106,2524,43804.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45252,106,3306,43804.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45253,106,2534,43804.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45254,106,253,43804.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45255,106,3133,43804.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45256,106,MS 080,43805.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://parker.stanford.edu/parker/catalog/xd494bt3141,,[],Open,9698,
45257,106,MS 050,43805.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://parker.stanford.edu/parker/catalog/sp968bx9690,,[],Open,9698,
45258,106,1055 (O. 006),43729.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45259,106,MS 045,43805.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://parker.stanford.edu/parker/catalog/jj548nk9202,,[],Open,9698,
45260,106,MS 494,43805.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://parker.stanford.edu/parker/catalog/dw078wz4948,,[],Open,9698,
45261,106,H 35,43807.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45262,106,1106,43808.0,,,unknown,9770,,unknown,9535,[],[46461],[],,,,,,,[],[],,,[],Action required,9697,
45263,106,"Oc., 81",43809.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45264,106,Appleton O.S. Folder 1,43810.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Open,9698,
45265,106,Appleton O.S. Folder 2,43810.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Open,9698,
45266,106,Rouse MS 68,43811.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45267,106,MS Add. 7071,43816.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[https://data.biblissima.fr/w/Item:Q269754],,,[],Action required,9697,Is there a catalogue reference? Any luck finding a trace of the document in Cambrige's University Library?
45268,106,MS Add. 2751/7,43816.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[https://data.biblissima.fr/w/Item:Q269815],,,[],Action required,9697,Is there a catalogue reference? Any luck finding a trace of the document in Cambrige's University Library?
45269,106,Beinecke MS 990,43722.0,,,unknown,9770,,unknown,9535,[],[],[https://collections.library.yale.edu/mirador/10518569],,,,,,,[],[],https://collections.library.yale.edu/catalog/10518569,,[],Open,9698,
45270,106,MS 637,43730.0,,,unknown,9770,,unknown,9535,[],[46470],[],,,,,,,[47129],[],,,[],Action required,9697,
45271,106,MS Add. 2751/16,43816.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[https://data.biblissima.fr/w/Item:Q269727],,,[],Action required,9697,Is there a catalogue reference? Any luck finding a trace of the document in Cambrige's University Library?
45272,106,MS Add. 2751/4,43816.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[https://data.biblissima.fr/w/Item:Q269749],,,[],Action required,9697,Is there a catalogue reference? Any luck finding a trace of the document in Cambrige's University Library?
45273,106,MS Add. 2682,43816.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[https://data.biblissima.fr/w/Item:Q269777],https://archivesearch.lib.cam.ac.uk/repositories/2/resources/11165,,[],Action required,9697,Is this the correct catalogue reference?
45274,106,MS Add. 5964/39,43816.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[https://data.biblissima.fr/w/Item:Q269854],,,[],Action required,9697,Is there a catalogue reference? Any luck finding a trace of the document in Cambrige's University Library?
45275,106,MS Add. 4407,43816.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,Is there a catalogue reference? Any luck finding a trace of the document in Cambrige's University Library?
45276,106,MS Add. 2751/3,43816.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[https://data.biblissima.fr/w/Item:Q269780],,,[],Action required,9697,Is there a catalogue reference? Any luck finding a trace of the document in Cambrige's University Library?
45277,106,MS Add. 4470,43816.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[https://data.biblissima.fr/w/Item:Q269847],,,[],Action required,9697,Is there a catalogue reference? Any luck finding a trace of the document in Cambrige's University Library?
45278,106,MS Add. 2751/2,43816.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[https://data.biblissima.fr/w/Item:Q269831],,,[],Action required,9697,Is there a catalogue reference? Any luck finding a trace of the document in Cambrige's University Library?
45279,106,folio 21,43818.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45280,106,1J661,43819.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45281,106,MS 646,43730.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[47129],[],,,[],Action required,9697,
45283,106,O.9.34,43820.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://mss-cat.trin.cam.ac.uk/Manuscript/O.9.34,,[],Action required,9697,
45284,106,R.3.32,43820.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://mss-cat.trin.cam.ac.uk/Manuscript/R.3.32,,[],Action required,9697,
45285,106,etr. 040 olim AL.F.03.15,43821.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45286,106,α.R.4.4,43821.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45287,106,etr. 039 (AL.L.09.30),43821.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45288,106,etr. 059 olim AL.T.03.11,43821.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45289,106,W. 8. 16-17,43821.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45290,106,α.W.3.13,43821.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45291,106,177,43822.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45292,106,MS 647,43730.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[47129],[],,,[],Action required,9697,
45293,106,1025,43823.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45294,106,M194. R463 folio Vault,43824.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45295,106,H 441,43827.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45296,106,H.437,43827.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45297,106,H 251,43827.0,,,unknown,9770,,unknown,9535,[],[46460],[],,,,,,,[],[],,,[],Action required,9697,
45298,106,H 250,43827.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45299,106,H 247,43827.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45300,106,H 244,43827.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45301,106,H 243,43827.0,,,unknown,9770,,unknown,9535,[],[46442],[],,,,,,,[],[],,,[],Action required,9697,
45302,106,H 349,43827.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45303,106,ms. F°/25,43731.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45304,106,H 249,43827.0,,,unknown,9770,,unknown,9535,[],[46493],[],,,,,,,[],[],,,[],Action required,9697,
45305,106,H 252,43827.0,,,unknown,9770,,unknown,9535,[],[46441],[],,,,,,,[],[],,,[],Action required,9697,
45307,106,Ms PA 59,43910.0,Palais des Arts,,No,9483,,unknown,9535,"[Delandine, 674]",[46469],[],,,,,,,[],[],https://ccfr.bnf.fr/portailccfr/jsp/index_view_direct_anonymous.jsp?record=eadcgm:EADC:D34010424,,[],Open,9698,
45308,106,5 F 69,43829.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45309,106,"français, 189",43830.0,,,unknown,9770,,unknown,9535,[],[],[https://www.e-codices.unifr.ch/metadata/iiif/bge-fr0189/manifest.json],,,,,,,[],[],,,[],Action required,9697,
45310,106,"français, 198",43830.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45311,106,IV. 578,43831.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45312,106,742,43834.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45313,106,286 (909),43834.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45314,106,ms. F°/24,43731.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45315,106,766,43834.0,,,unknown,9770,,unknown,9535,[],[46466],[],,,,,,,[],[],,,[],Action required,9697,
45316,106,139 (657),43834.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45317,106,657,43834.0,,,unknown,9770,,unknown,9535,[],[46492],[],,,,,,,[],[],,,[],Action required,9697,
45318,106,704,43834.0,,,unknown,9770,,unknown,9535,[],[46459],[],,,,,,,[],[],,,[],Action required,9697,
45320,106,AB/XIX/1739,43835.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://www.siv.archives-nationales.culture.gouv.fr/siv/UD/FRAN_IR_003576/d_19_18,,[],Open,9698,
45321,106,"AB/XIX/1734 (dossier Nièvre, Moniage Guillaume)",43835.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[http://jonas.irht.cnrs.fr/manuscrit/82684],https://www.siv.archives-nationales.culture.gouv.fr/siv/UD/FRAN_IR_003576/d_19_13,,[],Open,9698,
45322,106,AB/XIX/1727,43835.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[],https://www.siv.archives-nationales.culture.gouv.fr/siv/UD/FRAN_IR_003576/d_19_6,,[],Open,9698,
45323,106,AB/XIX/1733,43835.0,,,No,9483,,unknown,9535,[],[],[],,,,,,,[],[],https://www.siv.archives-nationales.culture.gouv.fr/siv/UD/FRAN_IR_003576/d_19_12,,[],Open,9698,
45324,106,Hs Fragm Pg 3,43836.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45325,106,Gall. 001,43732.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Open,9698,
45326,106,m.r.cf.2.23,43837.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45327,106,349,43839.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45328,106,350,43839.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45329,106,C 294,43841.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45330,106,n. 1 (F.7),43842.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45331,106,C11,43843.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45332,106,Ms 268/2,43844.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45333,106,641-644,43845.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45334,106,2067 (1914),43845.0,,,unknown,9770,,unknown,9535,[],[46456],[],,,,,,,[],[],,,[],Action required,9697,
45335,106,Gall. Fol. 188,43846.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45336,106,131 C 30,43733.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45337,106,MS. Bodl. 445,43847.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_1478,,[],Open,9698,
45338,106,MS. Bodl. 264,43847.0,,,unknown,9770,,unknown,9535,[],[],[https://digital.bodleian.ox.ac.uk/objects/ae9f6cca-ae5c-4149-8fe4-95e6eca1f73c/],,,,,,,[],[https://www.wikidata.org/wiki/Q17413900],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_1315,,[],Open,9698,
45339,106,Broxb. 34.5 (pastedown),43847.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_1948,,[],Open,9698,
45340,106,MS. Canon. Ital. 54,43847.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[https://data.biblissima.fr/w/Item:Q274593],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_2765,,[],Open,9698,
45341,106,MS. Canon. Misc. 63,43847.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[https://data.biblissima.fr/w/Item:Q274408],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_3628,,[],Open,9698,
45342,106,MS. Canon. Misc. 74,43847.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[https://data.biblissima.fr/w/Item:Q274515],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_3640,,[],Open,9698,
45343,106,MS. Digby 223,43847.0,,,unknown,9770,,unknown,9535,[],[],[https://digital.bodleian.ox.ac.uk/objects/e10b75e7-2bad-4856-9286-c4334b250d92/],,,,,,,[],[https://data.biblissima.fr/w/Item:Q215180],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_4345,,[],Open,9698,
45344,106,MS. Douce 189,43847.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[https://data.biblissima.fr/w/Item:Q274531],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_4556,,[],Open,9698,
45345,106,MS. Douce 121,43847.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[https://data.biblissima.fr/w/Item:Q274423],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_4499,,[],Open,9698,
45346,106,MS. Douce 381,43847.0,,,unknown,9770,,unknown,9535,[],[],[https://digital.bodleian.ox.ac.uk/objects/98f1b5a6-045b-4282-b123-35c4443932a2/],,,,,,,[],[https://data.biblissima.fr/w/Item:Q213799],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_4703,,[],Open,9698,
45347,106,KW 71 G 69,43733.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45348,106,MS. Douce 303,43847.0,,,unknown,9770,,unknown,9535,[],[],[https://digital.bodleian.ox.ac.uk/objects/f4c1e542-14fd-42b5-ab07-8373df7f2304/],,,,,,,[],[https://data.biblissima.fr/w/Item:Q215577],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_4642,,[],Open,9698,
45349,106,MS. Douce 383,43847.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[https://data.biblissima.fr/w/Item:Q215118],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_4705,,[],Open,9698,
45350,106,MS. Douce 132,43847.0,,,unknown,9770,,unknown,9535,[],[],[https://digital.bodleian.ox.ac.uk/objects/c1c0bf5b-2282-4465-94fd-541bf2ba1409/],,,,,,,[],[https://data.biblissima.fr/w/Item:Q214580],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_4509,,[],Open,9698,
45351,106,MS. Douce 215,43847.0,,,unknown,9770,,unknown,9535,[],[],[https://digital.bodleian.ox.ac.uk/objects/2aecc48e-ffb1-437f-b700-8c66c2238470/],,,,,,,[],[https://data.biblissima.fr/w/Item:Q211633],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_4574,,[],Open,9698,
45352,106,MS. Douce 178,43847.0,,,unknown,9770,,unknown,9535,[],[],[https://digital.bodleian.ox.ac.uk/objects/d94075ee-c3d3-4f88-bb72-33c2f9fd5c4a/],,,,,,,[],[https://data.biblissima.fr/w/Item:Q215031],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_4548,,[],Open,9698,
45353,106,MS. Douce d. 6,43847.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[https://data.biblissima.fr/w/Item:Q214410],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_4770,,[],Open,9698,
45354,106,MS. Fr. d. 16,43847.0,,,unknown,9770,,unknown,9535,[],[],[https://digital.bodleian.ox.ac.uk/objects/055bccdb-c001-4fae-88d4-7a77ae7e5551/],,,,,,,[],[https://data.biblissima.fr/w/Item:Q210840],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_4888,,[],Open,9698,
45355,106,MS. Fr. f. 5,43847.0,,,unknown,9770,,unknown,9535,[],[],[https://digital.bodleian.ox.ac.uk/objects/b12f286f-97e3-4b5e-bd3e-25b7510ed7ca/],,,,,,,[],[https://data.biblissima.fr/w/Item:Q214243],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_4898,,[],Open,9698,
45356,106,MS. Fr. e. 32,43847.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[https://data.biblissima.fr/w/Item:Q274507],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_4896,,[],Open,9698,
45357,106,MS. Hatton 100,43847.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[https://data.biblissima.fr/w/Item:Q274438],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_6030,,[],Open,9698,
45358,106,131 D 01 (2),43733.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45359,106,MS. Hatton 82,43847.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[https://data.biblissima.fr/w/Item:Q274437],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_6098,,[],Open,9698,
45360,106,MS. Hatton 59,43847.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[https://data.biblissima.fr/w/Item:Q274435],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_6083,,[],Open,9698,
45361,106,MS. Lat. misc. b. 17,43847.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[https://data.biblissima.fr/w/Item:Q274587],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_6564,,[],Open,9698,
45362,106,MS. Laud Misc. 637,43847.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[https://data.biblissima.fr/w/Item:Q274441],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_7424,,[],Open,9698,
45363,106,MS. Rawl. Q. b. 6,43847.0,,,unknown,9770,,unknown,9535,[],[],[https://digital.bodleian.ox.ac.uk/objects/cee84920-8cef-42f4-afa3-7fcd97ea55f1/],,,,,,,[],[https://data.biblissima.fr/w/Item:Q214840],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_8619,,[],Open,9698,
45364,106,MS. Rawl. D. 874,43847.0,,,unknown,9770,,unknown,9535,[],[],[https://digital.bodleian.ox.ac.uk/objects/fc4ac789-8f55-4547-983d-48b5270a0b9d/],,,,,,,[],[https://data.biblissima.fr/w/Item:Q215728],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_8467,,[],Open,9698,
45365,106,MS. Rawl. poet. 150,43847.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_8752,,[],Open,9698,"Is this the correct manuscript for what was originally called in the dataset ""Rawlinson, F 150"" ?"
45366,106,MS. Rawl. D. 899,43847.0,,,unknown,9770,,unknown,9535,[],[],[https://digital.bodleian.ox.ac.uk/objects/5abb5809-9bdb-4a10-bafa-4c8881946df7/],,,,,,,[],[https://data.biblissima.fr/w/Item:Q212582],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_8470,,[],Open,9698,
45367,106,MS. Rawl. D. 913,43847.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[https://data.biblissima.fr/w/Item:Q215281],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_8471,,[],Open,9698,
45368,106,MS. Hatton 77,43847.0,,,unknown,9770,,unknown,9535,[],[],[https://digital.bodleian.ox.ac.uk/objects/b2a91baf-670d-4fa1-8373-6b30c7e99395/],,,,,,,[],[https://data.biblissima.fr/w/Item:Q214279],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_6096,,[],Open,9698,
45369,106,075 G 68,43733.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45370,106,MS. Digby 23,43847.0,,,unknown,9770,,unknown,9535,[],[],"[https://digital.bodleian.ox.ac.uk/objects/378bf1f5-a728-4b9e-aa4d-3fd20f59ef13/, https://digital.bodleian.ox.ac.uk/objects/79097275-ef1d-4107-85d3-e8402120f365/]",,,,,,,[],[https://data.biblissima.fr/w/Item:Q210918],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_4352,,[],Open,9698,
45371,106,MS. Michael 569,43847.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[https://data.biblissima.fr/w/Item:Q274558],https://medieval.bodleian.ox.ac.uk/catalog/manuscript_7876,,[],Open,9698,
45372,106,1 (F),43848.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[http://jonas.irht.cnrs.fr/manuscrit/78680],,,[],Action required,9697,
45373,106,3536,43849.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45374,106,LF 29 (anc. 1194),43849.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45375,106,1,43851.0,,,No,9483,,unknown,9535,[B. 225],[],[],,,,,,,[],[],https://ccfr.bnf.fr/portailccfr/jsp/index_view_direct_anonymous.jsp?record=eadcgm:EADC:D15100001,,[],Open,9698,
45376,106,17,43851.0,,,No,9483,,unknown,9535,[B. 204],[],[],,,,,,,[],[],https://ccfr.bnf.fr/portailccfr/jsp/index_view_direct_anonymous.jsp?record=eadcgm:EADC:D15100069,,[],Open,9698,
45377,106,"Arch. Eccl., 1664",43853.0,Arch. Eccl.,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45378,106,"Afdeling Handschriften, 167, III, 6",43855.0,Afdeling Handschriften,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45379,106,L 310,43857.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45380,106,Beinecke MS 395,43722.0,,,unknown,9770,,unknown,9535,[],[],[https://collections.library.yale.edu/mirador/2002532],,,,,,,[],[],https://collections.library.yale.edu/catalog/2002532,,[],Open,9698,
45381,106,131 D 01 (1),43733.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45382,106,L 13,43857.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45383,106,L 1715,43857.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45384,106,Vari E 181,43859.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45385,106,MS f Med. 091,43861.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45386,106,"Scatola 20, fol. 34v",43863.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45387,106,485,43864.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45388,106,10264,43864.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
45389,106,MS B.9,43865.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[https://www.arlima.net/mss/united_kingdom/cambridge/saint_johns_college/B_9.html],Action required,9697,
45390,106,n. B. 375,43866.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Action required,9697,
